"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF5","WSF5"
"USW00014755","MOUNT WASHINGTON, NH US","2011-12-29","80.31"," 0530","0.00","0.0","15.0",,"1","-14",,"  320","121.9"
"USW00014755","MOUNT WASHINGTON, NH US","2011-12-30","39.37"," 0012","0.21","2.2","15.0",,"23","1",,"  270","59.9"
"USW00014755","MOUNT WASHINGTON, NH US","2011-12-31","37.58"," 0801","0.03","0.4","17.0",,"30","22",,"  180","64.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-01","35.57"," 2052","0.02","0.3","17.0",,"33","21",,"  230","70.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-02","53.46"," 1911","0.29","2.9","18.0",,"25","0",,"  270","81.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-03","46.53"," 0107","0.02","0.4","20.0",,"0","-13",,"  270","66.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-04","46.75"," 0433","0.01","0.3","19.0",,"1","-10",,"  320","66.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-05","55.92"," 1459","0.17","2.4","20.0",,"6","-6",,"  270","89.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-06","46.75"," 2146","0.07","1.3","21.0",,"22","-5",,"  270","70.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-07","44.96"," 2350","0.03","0.8","21.0",,"28","15",,"  270","72.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-08","50.11"," 0241","0.06","0.9","22.0",,"16","-2",,"  270","74.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-09","41.16"," 1647","0.01","0.3","23.0",,"10","-4",,"  270","57.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-10","57.94"," 1658","0.13","1.4","23.0",,"14","-2",,"  270","94.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-11","36.24"," 0041","0.00","0.0","22.0",,"20","-2",,"  270","70.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-12","38.92"," 1523","0.59","6.7","22.0",,"27","8",,"   90","76.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-13","54.58"," 2202","0.42","2.7","26.0",,"28","2",,"  270","110.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-14","56.82"," 0016","0.02","0.4","27.0",,"6","-16",,"  270","100.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-15","46.53"," 2025","0.00","0.0","27.0",,"-6","-17",,"  320","72.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-16","38.25"," 2201","0.00","0.0","27.0",,"12","-7",,"  270","76.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-17","45.86"," 2230","0.10","1.1","27.0",,"31","11",,"  230","93.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-18","82.99"," 0409","0.04","0.2","27.0",,"28","-14",,"  270","129.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-19","36.01"," 0053","0.07","1.2","27.0",,"5","-9",,"  320","70.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-20","44.52"," 1334","0.18","3.4","28.0",,"4","-12",,"  270","74.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-21","32.21"," 2357","0.07","1.4","29.0",,"4","-2",,"  320","49.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-22","29.75"," 0251","0.00","0.0","29.0",,"19","1",,"  320","51.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-23","42.95"," 2254","0.39","0.0","29.0",,"34","17",,"  180","83.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-24","57.04"," 2210","0.17","0.3","29.0",,"32","9",,"  270","89.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-25","63.31"," 0050","0.03","0.5","29.0",,"13","5",,"  270","91.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-26","32.66"," 0146","0.05","0.9","28.0",,"23","8",,"  320","55.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-27","46.75"," 2243","0.39","1.9","28.0",,"35","10",,"  270","119.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-28","54.58"," 0006","0.02","0.6","27.0",,"25","8",,"  270","121.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-29","57.27"," 0122","0.10","1.9","26.0",,"11","3",,"  270","91.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-30","54.36"," 1821","0.05","1.2","26.0",,"9","-5",,"  270","79.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-01-31","45.63"," 2153","0.31","3.4","26.0",,"27","-4",,"  270","72.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-01","57.49"," 1811","0.63","3.0","27.0",,"30","15",,"  270","85.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-02","29.75"," 0046","0.05","0.5","28.0",,"18","3",,"  270","77.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-03","48.32"," 1509","0.05","0.7","27.0",,"7","-2",,"  270","74.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-04","54.58"," 0551","0.06","1.2","27.0",,"6","-3",,"  270","83.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-05","44.52"," 2012","0.04","0.4","27.0",,"7","-2",,"  320","68.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-06","70.91"," 1234","0.15","1.2","27.0",,"18","5",,"  270","106.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-07","53.91"," 0056","0.26","2.2","26.0",,"14","-7",,"  270","83.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-08","40.26"," 0233","0.00","0.0","26.0",,"14","-6",,"  320","61.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-09","43.40"," 1444","0.00","0.0","26.0",,"15","9",,"  320","70.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-10","33.33"," 1511","0.00","0.0","25.0",,"18","9",,"  270","49.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-11","25.50"," 2348","0.04","1.4","25.0",,"13","-7",,"  320","72.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-12","68.00"," 1947","0.00","0.0","25.0",,"-7","-23",,"  320","96.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-13","76.95"," 0629","0.00","0.0","25.0",,"7","-16",,"  270","117.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-14","36.01"," 0547","0.00","0.0","24.0",,"14","4",,"  270","59.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-15","23.04"," 0113","0.00","0.2","24.0",,"20","13",,"  270","51.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-16","20.58"," 1236","0.01","0.6","24.0",,"22","14",,"  270","40.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-17","43.84"," 2057","0.20","1.9","24.0",,"24","9",,"  270","76.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-18","51.23"," 0141","0.18","2.2","24.0",,"10","5",,"  270","76.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-19","46.98"," 0113","0.04","0.7","24.0",,"6","0",,"  320","66.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-20","59.28"," 1246","0.02","0.3","24.0",,"14","-1",,"  360","87.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-21","31.54"," 2356","0.00","0.2","23.0",,"22","11",,"  270","76.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-22","47.20"," 2219","0.14","1.6","23.0",,"22","15",,"  270","77.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-23","51.00"," 1442","0.18","2.3","23.0",,"24","8",,"  320","81.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-24","28.19"," 0014","0.51","5.0","24.0",,"23","9",,"  320","61.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-25","76.50"," 1651","0.34","4.8","26.0",,"18","-5",,"  270","106.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-26","72.70"," 0804","0.03","0.4","26.0",,"-1","-11",,"  320","111.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-27","48.54"," 2249","0.05","1.0","26.0",,"20","-2",,"  270","80.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-28","58.16"," 0654","0.03","0.3","25.0",,"12","-2",,"  320","106.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-02-29","27.07",,"0.03","0.7","25.0",,"18","0",,"  270","42.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-01","30.87"," 1037","0.42","9.8","25.0",,"13","2",,"  140","50.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-02","21.92"," 2140","0.02","0.8","28.0",,"20","10",,"  230","51.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-03","58.16"," 2332","0.22","1.8","27.0",,"27","9",,"  270","99.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-04","35.34"," 0023","0.11","5.5","27.0",,"15","1",,"  270","93.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-05","36.01"," 1247","0.03","1.1","30.0",,"1","-9",,"  270","55.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-06","40.71"," 0650","0.00","0.0","27.0",,"17","-9",,"  320","65.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-07","56.82"," 2351","0.00","0.0","26.0",,"34","12",,"  270","91.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-08","66.66"," 1841","0.30","0.3","24.0",,"37","19",,"  230","119.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-09","53.91"," 0549","0.48","2.8","19.0",,"19","2",,"  320","114.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-10","22.82"," 2342","0.01","0.3","19.0",,"9","1",,"  270","40.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-11","52.57"," 1312","0.00","0.0","19.0",,"26","7",,"  270","72.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-12","36.46"," 0207","0.00","0.0","18.0",,"36","23",,"  270","74.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-13","35.57"," 1147","0.00","0.0","17.0",,"37","30",,"  270","66.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-14","23.94"," 0003","0.03","0.7","14.0",,"31","20",,"  270","38.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-15","26.40"," 0031","0.00","0.0","14.0",,"39","20",,"  320","36.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-16","40.26"," 1714","0.36","0.0","12.0",,"38","30",,"  320","55.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-17","26.40"," 0216","0.00","0.0","11.0",,"40","30",,"  320","49.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-18","43.84"," 0855","0.00","0.0","10.0",,"46","36",,"  320","66.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-19","21.03"," 0002","0.06","0.0","8.0",,"49","39",,"  270","47.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-20","24.38"," 1246","0.00","0.0","6.0",,"49","41",,"  270","38.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-21","15.88"," 1342","0.00","0.0","4.0",,"54","43",,"  270","32.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-22","33.11"," 1950","0.00","0.0","3.0",,"51","35",,"  360","66.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-23","57.94"," 0804","0.00","0.0","2.0",,"37","25",,"  360","96.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-24","25.50"," 0019","0.00","0.0","0.0",,"40","27",,"  360","62.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-25","33.33"," 2318","0.23","0.2","0.0",,"36","26",,"  320","70.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-26","65.99"," 1933","0.51","4.9","1.0",,"27","-6",,"  360","113.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-27","53.91"," 0527","0.04","0.4","1.0",,"19","-8",,"  320","89.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-28","39.59"," 1749","0.34","3.3","3.0",,"28","8",,"  270","70.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-29","41.61"," 2215","0.14","1.8","3.0",,"22","7",,"  320","78.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-30","42.05"," 0238","0.29","3.0","5.0",,"15","1",,"  320","72.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-03-31","10.96"," 0424","0.00","0.0","5.0",,"21","11",,"  270","23.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-01","10.96"," 0144","0.11","4.0","5.0",,"23","12",,"  270","23.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-02","38.92"," 2349","0.01","0.4","7.0",,"15","8",,"  360","82.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-03","56.37"," 1020","0.00","0.0","4.0",,"21","8",,"  320","93.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-04","50.55"," 2342","0.11","1.3","4.0",,"20","11",,"  320","82.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-05","56.82"," 0133","0.18","1.8","4.0",,"14","8",,"  320","83.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-06","43.17"," 2144","0.05","0.5","4.0",,"16","7",,"  270","66.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-07","38.92"," 0035","0.09","2.5","4.0",,"15","8",,"  360","66.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-08","48.54"," 2135","0.64","6.2","5.0",,"21","10",,"  270","77.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-09","55.48"," 1815","1.50","10.0","7.0",,"22","18",,"  270","80.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-10","38.70"," 0003","0.45","3.1","12.0",,"24","18",,"  270","64.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-11","12.30"," 0005","0.21","2.0","12.0",,"26","17",,"  270","28.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-12","19.91"," 1316","0.08","1.0","14.0",,"24","15",,"  360","36.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-13","42.95"," 2213","0.00","0.0","14.0",,"27","16",,"  320","82.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-14","42.95"," 0002","0.00","0.0","11.0",,"35","20",,"  320","72.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-15","30.20"," 1352","0.00","0.0","10.0",,"43","32",,"  270","62.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-16","33.78"," 2326","0.00","0.0","6.0",,"57","39",,"  270","68.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-17","49.66"," 0048","0.00","0.0","1.0",,"52","19",,"  270","79.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-18","18.34"," 0027","0.00","0.0","0.0",,"37","18",,"  320","49.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-19","25.50"," 2233","0.00","0.0","0.0",,"42","24",,"  270","57.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-20","29.97"," 0004","0.00","0.0","0.0",,"48","34",,"  270","51.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-21","26.40"," 0451","0.90","0.0","0.0",,"48","36",,"  230","64.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-22","17.22"," 2233","0.69","0.5","0.0",,"42","27",,"  140","49.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-23","50.11"," 0359","2.03","0.0","0.0",,"46","29",,"  140","96.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-24","35.12"," 0515","0.10","0.7","0.0",,"30","19",,"  180","70.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-25","30.87"," 1315","0.04","0.6","0.0",,"25","18",,"  230","46.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-26","28.41"," 1905","0.18","0.8","0.0",,"33","16",,"  180","64.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-27","58.83"," 1650","0.89","4.3","1.0",,"31","5",,"  320","91.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-28","60.17"," 0513","0.02","0.5","2.0",,"14","4",,"  320","89.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-29","60.84"," 1556","0.00","0.0","2.0",,"14","7",,"  320","89.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-04-30","25.05"," 0012","0.00","0.0","2.0",,"31","10",,"  360","74.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-01","28.86"," 0504","0.26","0.8","2.0",,"34","23",,"  180","45.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-02","18.57"," 1953","0.05","0.0","1.0",,"40","32",,"  270","34.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-03","13.42"," 0206","0.02","0.0","0.0",,"52","37",,"  270","28.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-04","28.86"," 1847","0.99","0.0","0.0",,"46","40",,"  320","49.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-05","15.66"," 0430","0.26","0.0","0.0",,"42","32",,"  320","44.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-06","14.99"," 0932","0.00","0.0","0.0",,"40","28",,"  270","33.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-07","10.29"," 2353","0.00","0.0","0.0",,"48","30",,"  180","38.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-08","41.38"," 0805","0.48","0.0","0.0",,"41","27",,"  180","64.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-09","23.26"," 2316","0.03","0.0","0.0",,"46","36",,"  270","45.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-10","30.42"," 1543","0.82","1.5","0.0",,"38","24",,"  320","53.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-11","49.66"," 0733","0.23","1.5","1.0",,"28","21",,"  320","77.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-12","52.12"," 1127","0.00","0.0","1.0",,"45","23",,"  320","83.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-13","25.50"," 1656","0.11","0.0","0.0",,"50","40",,"  270","51.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-14","24.61"," 1422","0.15","0.0","0.0",,"43","39",,"  270","46.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-15","28.86"," 1433","1.26","0.0","0.0",,"43","40",,"  180","51.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-16","24.38"," 2359","0.38","0.1","0.0",,"52","39",,"  270","49.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-17","48.77"," 0609","0.00","0.0","0.0",,"39","23",,"  320","81.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-18","18.34"," 0002","0.00","0.0","0.0",,"47","27",,"  270","46.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-19","17.90"," 0343","0.00","0.0","0.0",,"57","39",,"  320","38.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-20","12.53"," 2137","0.00","0.0","0.0",,"61","47",,"  140","32.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-21","26.62"," 1339","0.03","0.0","0.0",,"52","45",,"  180","48.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-22","14.99"," 0212","0.04","0.0","0.0",,"48","43",,"  230","36.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-23","9.40"," 0709","0.02","0.0","0.0",,"52","44",,"  320","27.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-24","17.00"," 2358","0.01","0.0","0.0",,"56","44",,"  180","36.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-25","32.66"," 2323","0.04","0.0","0.0",,"51","45",,"  270","66.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-26","43.84"," 0111","0.00","0.0","0.0",,"52","40",,"  270","74.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-27","27.29"," 0321","0.11","0.0","0.0",,"51","39",,"  320","51.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-28","29.30"," 2200","0.04","0.0","0.0",,"54","41",,"  270","59.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-29","36.01"," 0810","3.05","0.0","0.0",,"61","48",,"  270","108.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-30","37.80"," 0452","0.10","0.0","0.0",,"50","40",,"  270","66.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-05-31","23.71"," 1919","0.00","0.0","0.0",,"47","32",,"  320","42.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-01","14.32"," 2330","0.00","0.0","0.0",,"51","32",,"  140","48.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-02","48.09"," 1806","2.93","0.0","0.0",,"39","29",,"  140","74.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-03","27.07"," 2334","0.16","0.4","0.0",,"36","31",,"   90","50.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-04","37.36"," 1137","0.19","1.6","1.0",,"32","28",,"   90","62.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-05","32.66"," 1422","0.00","0.0","1.0",,"34","30",,"   50","49.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-06","19.24"," 0612","0.13","0.2","1.0",,"38","30",,"  360","34.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-07","17.67"," 1437","0.09","0.0","0.0",,"41","34",,"  270","32.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-08","31.09"," 1526","0.39","0.1","0.0",,"49","35",,"  270","65.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-09","42.73"," 0344","0.03","0.0","0.0",,"45","33",,"  320","72.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-10","13.87"," 0024","0.00","0.0","0.0",,"57","39",,"  320","40.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-11","14.09"," 1551","0.00","0.0","0.0",,"58","46",,"  270","27.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-12","19.46"," 2347","0.22","0.0","0.0",,"58","47",,"  230","51.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-13","22.37"," 0007","0.94","0.0","0.0",,"48","38",,"  230","51.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-14","9.40"," 2121","0.00","0.0","0.0",,"51","39",,"   50","27.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-15","6.71"," 1652","0.00","0.0","0.0",,"55","42",,"  270","17.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-16","9.62"," 1114","0.00","0.0","0.0",,"55","42",,"   50","21.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-17","6.93"," 0235","0.00","0.0","0.0",,"55","44",,"  320","19.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-18","8.72"," 1208","0.00","0.0","0.0",,"57","44",,"  230","21.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-19","21.92"," 2040","0.00","0.0","0.0",,"61","50",,"  270","53.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-20","45.19"," 0447","0.00","0.0","0.0",,"62","54",,"  270","74.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-21","44.96"," 0342","0.00","0.0","0.0",,"62","54",,"  320","79.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-22","24.83"," 1445","0.00","0.0","0.0",,"60","47",,"  270","44.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-23","18.57"," 1703","0.52","0.0","0.0",,"59","41",,"  320","48.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-24","31.09"," 0729","0.01","0.0","0.0",,"52","41",,"  360","72.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-25","15.43"," 1326","1.61","0.0","0.0",,"47","40",,"  140","40.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-26","29.30"," 1828","2.26","0.0","0.0",,"43","39",,"  320","77.0"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-27","58.16"," 0558","1.94","0.0","0.0",,"44","40",,"  320","93.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-28","42.73"," 0058","0.26","0.0","0.0",,"48","42",,"  320","76.1"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-29","38.03"," 2022","0.18","0.0","0.0",,"61","46",,"  320","72.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-06-30","37.80"," 1309","0.00","0.0","0.0",,"57","47",,"  320","70.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-07-01","31.09"," 1812","0.15","0.0","0.0",,"55","47",,"  320","55.9"
"USW00014755","MOUNT WASHINGTON, NH US","2012-07-02","31.99"," 2320","0.12","0.0","0.0",,"49","41",,"  320","53.0"
